"2023-03-10";"11:53:54";"WinControl (rev 1195) report file"
"Datetime";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:NPQ";"1:Fo";"1:Fm";"1:Fv/Fm"
"";"";"";"D";"";"Device Nr: #1, JUNIOR-PAM-II (CFMG0360A) ";""
"2023-03-10 08:02:37.733";"2023-03-10";"08:02:37";"SLCS";"";"Light Curve start ";"ul01"
"2023-03-10 08:02:37.733";"2023-03-10";"08:02:37";"REG1";"";"#1: alpha: 0.316, ETRm: 22.586, Ik: 71.545   ( beta: 0.034, ETRmPot: 32.086 )   (Platt et al. 1980) ";""
"2023-03-10 08:02:37.733";"2023-03-10";"08:02:37";"REG2";"";"#1: alpha: 0.303, ETRm: 19.212, Ik: 63.349   (Jassby and Platt 1976) ";""
"2023-03-10 08:02:39.436";"2023-03-10";"08:02:39";"FO";"1";"109";"470";"0";"0.768";"0.0";"-";"109";"470";"0.768"
"2023-03-10 08:03:09.727";"2023-03-10";"08:03:09";"F";"2";"217";"443";"66";"0.510";"14.1";"0.061";"109";"470";"0.768"
"2023-03-10 08:03:40.024";"2023-03-10";"08:03:40";"F";"3";"223";"416";"90";"0.464";"17.5";"0.130";"109";"470";"0.768"
"2023-03-10 08:04:10.323";"2023-03-10";"08:04:10";"F";"4";"248";"392";"125";"0.367";"19.3";"0.199";"109";"470";"0.768"
"2023-03-10 08:04:40.611";"2023-03-10";"08:04:40";"F";"5";"269";"376";"190";"0.285";"22.7";"0.250";"109";"470";"0.768"
"2023-03-10 08:05:10.916";"2023-03-10";"08:05:10";"F";"6";"289";"356";"285";"0.188";"22.5";"0.320";"109";"470";"0.768"
"2023-03-10 08:05:41.211";"2023-03-10";"08:05:41";"F";"7";"300";"340";"420";"0.118";"20.8";"0.382";"109";"470";"0.768"
"2023-03-10 08:06:11.507";"2023-03-10";"08:06:11";"F";"8";"303";"321";"625";"0.056";"14.7";"0.464";"109";"470";"0.768"
"2023-03-10 08:06:41.799";"2023-03-10";"08:06:41";"F";"9";"292";"305";"820";"0.043";"14.8";"0.541";"109";"470";"0.768"
"2023-03-10 08:06:45.134";"2023-03-10";"08:06:45";"SLCE";"";"Light Curve end ";""
"2023-03-10 08:07:12.000";"2023-03-10";"08:07:12";"SLCS";"";"Light Curve start ";"ul02"
"2023-03-10 08:07:12.000";"2023-03-10";"08:07:12";"REG1";"";"#1: alpha: 0.255, ETRm: 18.546, Ik: 72.769   ( beta: 0.081, ETRmPot: 38.489 )   (Platt et al. 1980) ";""
"2023-03-10 08:07:12.000";"2023-03-10";"08:07:12";"REG2";"";"#1: alpha: 0.395, ETRm: 13.996, Ik: 35.449   (Jassby and Platt 1976) ";""
"2023-03-10 08:07:13.792";"2023-03-10";"08:07:13";"FO";"10";"108";"427";"0";"0.747";"0.0";"-";"108";"427";"0.747"
"2023-03-10 08:07:44.088";"2023-03-10";"08:07:44";"F";"11";"198";"369";"66";"0.463";"12.8";"0.157";"108";"427";"0.747"
"2023-03-10 08:08:14.385";"2023-03-10";"08:08:14";"F";"12";"208";"344";"90";"0.395";"14.9";"0.241";"108";"427";"0.747"
"2023-03-10 08:08:44.687";"2023-03-10";"08:08:44";"F";"13";"226";"326";"125";"0.307";"16.1";"0.310";"108";"427";"0.747"
"2023-03-10 08:09:14.983";"2023-03-10";"08:09:14";"F";"14";"246";"312";"190";"0.212";"16.9";"0.369";"108";"427";"0.747"
"2023-03-10 08:09:45.270";"2023-03-10";"08:09:45";"F";"15";"255";"300";"285";"0.150";"18.0";"0.423";"108";"427";"0.747"
"2023-03-10 08:10:15.573";"2023-03-10";"08:10:15";"F";"16";"264";"291";"420";"0.093";"16.4";"0.467";"108";"427";"0.747"
"2023-03-10 08:10:45.863";"2023-03-10";"08:10:45";"F";"17";"268";"278";"625";"0.036";"9.5";"0.536";"108";"427";"0.747"
"2023-03-10 08:11:16.159";"2023-03-10";"08:11:16";"F";"18";"261";"266";"820";"0.019";"6.5";"0.605";"108";"427";"0.747"
"2023-03-10 08:11:18.672";"2023-03-10";"08:11:18";"SLCE";"";"Light Curve end ";""
"2023-03-10 08:11:51.988";"2023-03-10";"08:11:51";"SLCS";"";"Light Curve start ";"ul03"
"2023-03-10 08:11:51.988";"2023-03-10";"08:11:51";"REG1";"";"#1: alpha: 0.285, ETRm: 18.284, Ik: 64.127   ( beta: 0.046, ETRmPot: 29.230 )   (Platt et al. 1980) ";""
"2023-03-10 08:11:51.988";"2023-03-10";"08:11:51";"REG2";"";"#1: alpha: 0.384, ETRm: 14.349, Ik: 37.334   (Jassby and Platt 1976) ";""
"2023-03-10 08:11:53.654";"2023-03-10";"08:11:53";"FO";"19";"83";"406";"0";"0.796";"0.0";"-";"83";"406";"0.796"
"2023-03-10 08:12:23.956";"2023-03-10";"08:12:23";"F";"20";"188";"354";"66";"0.469";"13.0";"0.147";"83";"406";"0.796"
"2023-03-10 08:12:54.248";"2023-03-10";"08:12:54";"F";"21";"198";"329";"90";"0.398";"15.0";"0.234";"83";"406";"0.796"
"2023-03-10 08:13:24.544";"2023-03-10";"08:13:24";"F";"22";"212";"309";"125";"0.314";"16.5";"0.314";"83";"406";"0.796"
"2023-03-10 08:13:54.841";"2023-03-10";"08:13:54";"F";"23";"227";"293";"190";"0.225";"18.0";"0.386";"83";"406";"0.796"
"2023-03-10 08:14:25.136";"2023-03-10";"08:14:25";"F";"24";"239";"278";"285";"0.140";"16.8";"0.460";"83";"406";"0.796"
"2023-03-10 08:14:55.428";"2023-03-10";"08:14:55";"F";"25";"242";"266";"420";"0.090";"15.9";"0.526";"83";"406";"0.796"
"2023-03-10 08:15:25.732";"2023-03-10";"08:15:25";"F";"26";"243";"254";"625";"0.043";"11.3";"0.598";"83";"406";"0.796"
"2023-03-10 08:15:56.028";"2023-03-10";"08:15:56";"F";"27";"235";"240";"820";"0.021";"7.2";"0.692";"83";"406";"0.796"
"2023-03-10 08:15:58.941";"2023-03-10";"08:15:58";"SLCE";"";"Light Curve end ";""
"2023-03-10 08:16:44.182";"2023-03-10";"08:16:44";"SLCS";"";"Light Curve start ";"ul04"
"2023-03-10 08:16:44.182";"2023-03-10";"08:16:44";"REG1";"";"#1: alpha: 0.271, ETRm: 18.254, Ik: 67.383   ( beta: 0.035, ETRmPot: 27.365 )   (Platt et al. 1980) ";""
"2023-03-10 08:16:44.182";"2023-03-10";"08:16:44";"REG2";"";"#1: alpha: 0.301, ETRm: 14.904, Ik: 49.471   (Jassby and Platt 1976) ";""
"2023-03-10 08:16:45.914";"2023-03-10";"08:16:45";"FO";"28";"80";"357";"0";"0.776";"0.0";"-";"80";"357";"0.776"
"2023-03-10 08:17:16.211";"2023-03-10";"08:17:16";"F";"29";"173";"314";"66";"0.449";"12.4";"0.137";"80";"357";"0.776"
"2023-03-10 08:17:46.514";"2023-03-10";"08:17:46";"F";"30";"181";"292";"90";"0.380";"14.4";"0.223";"80";"357";"0.776"
"2023-03-10 08:18:16.803";"2023-03-10";"08:18:16";"F";"31";"192";"281";"125";"0.317";"16.6";"0.270";"80";"357";"0.776"
"2023-03-10 08:18:47.099";"2023-03-10";"08:18:47";"F";"32";"206";"262";"190";"0.214";"17.1";"0.363";"80";"357";"0.776"
"2023-03-10 08:19:17.394";"2023-03-10";"08:19:17";"F";"33";"214";"252";"285";"0.151";"18.1";"0.417";"80";"357";"0.776"
"2023-03-10 08:19:47.693";"2023-03-10";"08:19:47";"F";"34";"219";"243";"420";"0.099";"17.5";"0.469";"80";"357";"0.776"
"2023-03-10 08:20:17.991";"2023-03-10";"08:20:17";"F";"35";"222";"230";"625";"0.035";"9.2";"0.552";"80";"357";"0.776"
"2023-03-10 08:20:48.284";"2023-03-10";"08:20:48";"F";"36";"212";"219";"820";"0.032";"11.0";"0.630";"80";"357";"0.776"
"2023-03-10 08:20:51.461";"2023-03-10";"08:20:51";"SLCE";"";"Light Curve end ";""
"2023-03-10 08:22:12.035";"2023-03-10";"08:22:12";"SLCS";"";"Light Curve start ";"ul05"
"2023-03-10 08:22:12.035";"2023-03-10";"08:22:12";"REG1";"";"#1: alpha: 0.246, ETRm: 15.431, Ik: 62.841   ( beta: 7.726, ETRmPot: 1340.703 )   (Platt et al. 1980) ";""
"2023-03-10 08:22:12.035";"2023-03-10";"08:22:12";"REG2";"";"#1: alpha: 1.524, ETRm: 10.075, Ik: 6.613   (Jassby and Platt 1976) ";""
"2023-03-10 08:22:13.773";"2023-03-10";"08:22:13";"FO";"37";"123";"443";"0";"0.722";"0.0";"-";"123";"443";"0.722"
"2023-03-10 08:22:44.073";"2023-03-10";"08:22:44";"F";"38";"231";"389";"66";"0.406";"11.3";"0.139";"123";"443";"0.722"
"2023-03-10 08:23:14.363";"2023-03-10";"08:23:14";"F";"39";"240";"369";"90";"0.350";"13.2";"0.201";"123";"443";"0.722"
"2023-03-10 08:23:44.659";"2023-03-10";"08:23:44";"F";"40";"259";"354";"125";"0.268";"14.1";"0.251";"123";"443";"0.722"
"2023-03-10 08:24:14.956";"2023-03-10";"08:24:14";"F";"41";"280";"345";"190";"0.188";"15.0";"0.284";"123";"443";"0.722"
"2023-03-10 08:24:45.250";"2023-03-10";"08:24:45";"F";"42";"296";"333";"285";"0.111";"13.3";"0.330";"123";"443";"0.722"
"2023-03-10 08:25:15.549";"2023-03-10";"08:25:15";"F";"43";"303";"323";"420";"0.062";"10.9";"0.372";"123";"443";"0.722"
"2023-03-10 08:25:45.844";"2023-03-10";"08:25:45";"F";"44";"305";"307";"625";"0.007";"1.8";"0.443";"123";"443";"0.722"
"2023-03-10 08:26:16.137";"2023-03-10";"08:26:16";"F";"45";"294";"295";"820";"0.003";"1.0";"0.502";"123";"443";"0.722"
"2023-03-10 08:26:19.382";"2023-03-10";"08:26:19";"SLCE";"";"Light Curve end ";""
"2023-03-10 08:28:05.854";"2023-03-10";"08:28:05";"SLCS";"";"Light Curve start ";"ul06"
"2023-03-10 08:28:05.854";"2023-03-10";"08:28:05";"REG1";"";"#1: alpha: 0.286, ETRm: 10.865, Ik: 37.941   ( beta: 0.151, ETRmPot: 29.031 )   (Platt et al. 1980) ";""
"2023-03-10 08:28:05.854";"2023-03-10";"08:28:05";"REG2";"";"#1: alpha: 0.923, ETRm: 8.317, Ik: 9.012   (Jassby and Platt 1976) ";""
"2023-03-10 08:28:07.524";"2023-03-10";"08:28:07";"FO";"46";"186";"599";"0";"0.689";"0.0";"-";"186";"599";"0.689"
"2023-03-10 08:28:37.819";"2023-03-10";"08:28:37";"F";"47";"316";"501";"66";"0.369";"10.2";"0.196";"186";"599";"0.689"
"2023-03-10 08:29:08.117";"2023-03-10";"08:29:08";"F";"48";"336";"471";"90";"0.287";"10.8";"0.272";"186";"599";"0.689"
"2023-03-10 08:29:38.417";"2023-03-10";"08:29:38";"F";"49";"365";"452";"125";"0.192";"10.1";"0.325";"186";"599";"0.689"
"2023-03-10 08:30:08.705";"2023-03-10";"08:30:08";"F";"50";"387";"437";"190";"0.114";"9.1";"0.371";"186";"599";"0.689"
"2023-03-10 08:30:39.002";"2023-03-10";"08:30:39";"F";"51";"396";"421";"285";"0.059";"7.1";"0.423";"186";"599";"0.689"
"2023-03-10 08:31:09.304";"2023-03-10";"08:31:09";"F";"52";"398";"404";"420";"0.015";"2.6";"0.483";"186";"599";"0.689"
"2023-03-10 08:31:39.599";"2023-03-10";"08:31:39";"F";"53";"389";"385";"625";"-";"-";"-";"186";"599";"0.689"
"2023-03-10 08:32:09.895";"2023-03-10";"08:32:09";"F";"54";"376";"372";"820";"-";"-";"-";"186";"599";"0.689"
"2023-03-10 08:32:12.358";"2023-03-10";"08:32:12";"SLCE";"";"Light Curve end ";""
"2023-03-10 08:32:52.482";"2023-03-10";"08:32:52";"SLCS";"";"Light Curve start ";"ul07"
"2023-03-10 08:32:52.482";"2023-03-10";"08:32:52";"REG1";"";"#1: alpha: 0.250, ETRm: 17.085, Ik: 68.475   ( beta: 3.918, ETRmPot: 752.365 )   (Platt et al. 1980) ";""
"2023-03-10 08:32:52.482";"2023-03-10";"08:32:52";"REG2";"";"#1: alpha: 4.150, ETRm: 11.587, Ik: 2.792   (Jassby and Platt 1976) ";""
"2023-03-10 08:32:54.191";"2023-03-10";"08:32:54";"FO";"55";"92";"322";"0";"0.714";"0.0";"-";"92";"322";"0.714"
"2023-03-10 08:33:24.481";"2023-03-10";"08:33:24";"F";"56";"159";"286";"66";"0.444";"12.3";"0.126";"92";"322";"0.714"
"2023-03-10 08:33:54.783";"2023-03-10";"08:33:54";"F";"57";"169";"269";"90";"0.372";"14.1";"0.197";"92";"322";"0.714"
"2023-03-10 08:34:25.072";"2023-03-10";"08:34:25";"F";"58";"183";"258";"125";"0.291";"15.3";"0.248";"92";"322";"0.714"
"2023-03-10 08:34:55.371";"2023-03-10";"08:34:55";"F";"59";"197";"248";"190";"0.206";"16.4";"0.298";"92";"322";"0.714"
"2023-03-10 08:35:25.668";"2023-03-10";"08:35:25";"F";"60";"206";"238";"285";"0.134";"16.0";"0.353";"92";"322";"0.714"
"2023-03-10 08:35:55.966";"2023-03-10";"08:35:55";"F";"61";"213";"227";"420";"0.062";"10.9";"0.419";"92";"322";"0.714"
"2023-03-10 08:36:26.263";"2023-03-10";"08:36:26";"F";"62";"213";"218";"625";"0.023";"6.0";"0.477";"92";"322";"0.714"
"2023-03-10 08:36:56.554";"2023-03-10";"08:36:56";"F";"63";"206";"207";"820";"0.005";"1.7";"0.556";"92";"322";"0.714"
"2023-03-10 08:36:59.018";"2023-03-10";"08:36:59";"SLCE";"";"Light Curve end ";""
"2023-03-10 08:37:20.096";"2023-03-10";"08:37:20";"SLCS";"";"Light Curve start ";"ul08"
"2023-03-10 08:37:20.096";"2023-03-10";"08:37:20";"REG1";"";"#1: alpha: 0.263, ETRm: 17.274, Ik: 65.799   ( beta: 0.156, ETRmPot: 49.432 )   (Platt et al. 1980) ";""
"2023-03-10 08:37:20.096";"2023-03-10";"08:37:20";"REG2";"";"#1: alpha: 1.149, ETRm: 12.162, Ik: 10.587   (Jassby and Platt 1976) ";""
"2023-03-10 08:37:21.750";"2023-03-10";"08:37:21";"FO";"64";"84";"337";"0";"0.751";"0.0";"-";"84";"337";"0.751"
"2023-03-10 08:37:52.045";"2023-03-10";"08:37:52";"F";"65";"179";"322";"66";"0.444";"12.3";"0.047";"84";"337";"0.751"
"2023-03-10 08:38:22.345";"2023-03-10";"08:38:22";"F";"66";"187";"304";"90";"0.385";"14.6";"0.109";"84";"337";"0.751"
"2023-03-10 08:38:52.642";"2023-03-10";"08:38:52";"F";"67";"202";"288";"125";"0.299";"15.7";"0.170";"84";"337";"0.751"
"2023-03-10 08:39:22.935";"2023-03-10";"08:39:22";"F";"68";"215";"273";"190";"0.212";"16.9";"0.234";"84";"337";"0.751"
"2023-03-10 08:39:53.228";"2023-03-10";"08:39:53";"F";"69";"226";"259";"285";"0.127";"15.2";"0.301";"84";"337";"0.751"
"2023-03-10 08:40:23.523";"2023-03-10";"08:40:23";"F";"70";"229";"247";"420";"0.073";"12.9";"0.364";"84";"337";"0.751"
"2023-03-10 08:40:53.826";"2023-03-10";"08:40:53";"F";"71";"231";"237";"625";"0.025";"6.6";"0.422";"84";"337";"0.751"
"2023-03-10 08:41:24.113";"2023-03-10";"08:41:24";"F";"72";"224";"226";"820";"0.009";"3.1";"0.491";"84";"337";"0.751"
"2023-03-10 08:41:26.997";"2023-03-10";"08:41:26";"SLCE";"";"Light Curve end ";""
"2023-03-10 08:41:49.151";"2023-03-10";"08:41:49";"SLCS";"";"Light Curve start ";"ul09"
"2023-03-10 08:41:49.151";"2023-03-10";"08:41:49";"REG1";"";"#1: alpha: 0.260, ETRm: 14.774, Ik: 56.931   ( beta: 6.545, ETRmPot: 1032.910 )   (Platt et al. 1980) ";""
"2023-03-10 08:41:49.151";"2023-03-10";"08:41:49";"REG2";"";"#1: alpha: 1.298, ETRm: 9.287, Ik: 7.156   (Jassby and Platt 1976) ";""
"2023-03-10 08:41:50.911";"2023-03-10";"08:41:50";"FO";"73";"76";"258";"0";"0.705";"0.0";"-";"76";"258";"0.705"
"2023-03-10 08:42:21.214";"2023-03-10";"08:42:21";"F";"74";"130";"227";"66";"0.427";"11.8";"0.137";"76";"258";"0.705"
"2023-03-10 08:42:51.509";"2023-03-10";"08:42:51";"F";"75";"139";"215";"90";"0.353";"13.3";"0.200";"76";"258";"0.705"
"2023-03-10 08:43:21.799";"2023-03-10";"08:43:21";"F";"76";"151";"207";"125";"0.271";"14.2";"0.246";"76";"258";"0.705"
"2023-03-10 08:43:52.101";"2023-03-10";"08:43:52";"F";"77";"166";"197";"190";"0.157";"12.5";"0.310";"76";"258";"0.705"
"2023-03-10 08:44:22.393";"2023-03-10";"08:44:22";"F";"78";"172";"193";"285";"0.109";"13.0";"0.337";"76";"258";"0.705"
"2023-03-10 08:44:52.688";"2023-03-10";"08:44:52";"F";"79";"175";"185";"420";"0.054";"9.5";"0.395";"76";"258";"0.705"
"2023-03-10 08:45:22.985";"2023-03-10";"08:45:22";"F";"80";"177";"177";"625";"0.000";"0.0";"0.458";"76";"258";"0.705"
"2023-03-10 08:45:53.282";"2023-03-10";"08:45:53";"F";"81";"171";"171";"820";"0.000";"0.0";"0.509";"76";"258";"0.705"
"2023-03-10 08:45:55.645";"2023-03-10";"08:45:55";"SLCE";"";"Light Curve end ";""
"2023-03-10 08:47:11.363";"2023-03-10";"08:47:11";"SLCS";"";"Light Curve start ";"ul10"
"2023-03-10 08:47:11.363";"2023-03-10";"08:47:11";"REG1";"";"#1: alpha: 0.259, ETRm: 16.051, Ik: 61.934   ( beta: 4.769, ETRmPot: 824.650 )   (Platt et al. 1980) ";""
"2023-03-10 08:47:11.363";"2023-03-10";"08:47:11";"REG2";"";"#1: alpha: 1.683, ETRm: 10.562, Ik: 6.275   (Jassby and Platt 1976) ";""
"2023-03-10 08:47:13.070";"2023-03-10";"08:47:13";"FO";"82";"88";"335";"0";"0.737";"0.0";"-";"88";"335";"0.737"
"2023-03-10 08:47:43.365";"2023-03-10";"08:47:43";"F";"83";"158";"288";"66";"0.451";"12.5";"0.163";"88";"335";"0.737"
"2023-03-10 08:48:13.663";"2023-03-10";"08:48:13";"F";"84";"172";"271";"90";"0.365";"13.8";"0.236";"88";"335";"0.737"
"2023-03-10 08:48:43.961";"2023-03-10";"08:48:43";"F";"85";"189";"260";"125";"0.273";"14.3";"0.288";"88";"335";"0.737"
"2023-03-10 08:49:14.256";"2023-03-10";"08:49:14";"F";"86";"202";"250";"190";"0.192";"15.3";"0.340";"88";"335";"0.737"
"2023-03-10 08:49:44.549";"2023-03-10";"08:49:44";"F";"87";"212";"240";"285";"0.117";"14.0";"0.396";"88";"335";"0.737"
"2023-03-10 08:50:14.844";"2023-03-10";"08:50:14";"F";"88";"216";"231";"420";"0.065";"11.5";"0.450";"88";"335";"0.737"
"2023-03-10 08:50:45.137";"2023-03-10";"08:50:45";"F";"89";"218";"218";"625";"0.000";"0.0";"0.537";"88";"335";"0.737"
"2023-03-10 08:51:15.437";"2023-03-10";"08:51:15";"F";"90";"209";"211";"820";"0.009";"3.1";"0.588";"88";"335";"0.737"
"2023-03-10 08:51:18.230";"2023-03-10";"08:51:18";"SLCE";"";"Light Curve end ";""
"2023-03-10 08:51:43.992";"2023-03-10";"08:51:43";"SLCS";"";"Light Curve start ";"ul11"
"2023-03-10 08:51:43.992";"2023-03-10";"08:51:43";"REG1";"";"#1: alpha: 0.256, ETRm: 15.672, Ik: 61.154   ( beta: 7.695, ETRmPot: 1300.335 )   (Platt et al. 1980) ";""
"2023-03-10 08:51:43.992";"2023-03-10";"08:51:43";"REG2";"";"#1: alpha: 1.599, ETRm: 10.212, Ik: 6.387   (Jassby and Platt 1976) ";""
"2023-03-10 08:51:45.731";"2023-03-10";"08:51:45";"FO";"91";"83";"278";"0";"0.701";"0.0";"-";"83";"278";"0.701"
"2023-03-10 08:52:16.034";"2023-03-10";"08:52:16";"F";"92";"140";"245";"66";"0.429";"11.9";"0.135";"83";"278";"0.701"
"2023-03-10 08:52:46.322";"2023-03-10";"08:52:46";"F";"93";"150";"232";"90";"0.353";"13.3";"0.198";"83";"278";"0.701"
"2023-03-10 08:53:16.626";"2023-03-10";"08:53:16";"F";"94";"161";"220";"125";"0.268";"14.1";"0.264";"83";"278";"0.701"
"2023-03-10 08:53:46.921";"2023-03-10";"08:53:46";"F";"95";"174";"215";"190";"0.191";"15.2";"0.293";"83";"278";"0.701"
"2023-03-10 08:54:17.213";"2023-03-10";"08:54:17";"F";"96";"180";"205";"285";"0.122";"14.6";"0.356";"83";"278";"0.701"
"2023-03-10 08:54:47.507";"2023-03-10";"08:54:47";"F";"97";"183";"193";"420";"0.052";"9.2";"0.440";"83";"278";"0.701"
"2023-03-10 08:55:17.808";"2023-03-10";"08:55:17";"F";"98";"182";"183";"625";"0.005";"1.3";"0.519";"83";"278";"0.701"
"2023-03-10 08:55:48.103";"2023-03-10";"08:55:48";"F";"99";"175";"176";"820";"0.006";"2.1";"0.580";"83";"278";"0.701"
"2023-03-10 08:55:50.696";"2023-03-10";"08:55:50";"SLCE";"";"Light Curve end ";""
"2023-03-10 08:56:27.252";"2023-03-10";"08:56:27";"SLCS";"";"Light Curve start ";"ul12"
"2023-03-10 08:56:27.252";"2023-03-10";"08:56:27";"REG1";"";"#1: alpha: 0.267, ETRm: 19.749, Ik: 73.849   ( beta: 0.084, ETRmPot: 40.729 )   (Platt et al. 1980) ";""
"2023-03-10 08:56:27.252";"2023-03-10";"08:56:27";"REG2";"";"#1: alpha: 0.335, ETRm: 15.078, Ik: 44.998   (Jassby and Platt 1976) ";""
"2023-03-10 08:56:28.999";"2023-03-10";"08:56:28";"FO";"100";"72";"238";"0";"0.697";"0.0";"-";"72";"238";"0.697"
"2023-03-10 08:56:59.295";"2023-03-10";"08:56:59";"F";"101";"112";"208";"66";"0.462";"12.8";"0.144";"72";"238";"0.697"
"2023-03-10 08:57:29.584";"2023-03-10";"08:57:29";"F";"102";"118";"197";"90";"0.401";"15.2";"0.208";"72";"238";"0.697"
"2023-03-10 08:57:59.883";"2023-03-10";"08:57:59";"F";"103";"126";"188";"125";"0.330";"17.3";"0.266";"72";"238";"0.697"
"2023-03-10 08:58:30.180";"2023-03-10";"08:58:30";"F";"104";"135";"179";"190";"0.246";"19.6";"0.330";"72";"238";"0.697"
"2023-03-10 08:59:00.477";"2023-03-10";"08:59:00";"F";"105";"144";"171";"285";"0.158";"18.9";"0.392";"72";"238";"0.697"
"2023-03-10 08:59:30.773";"2023-03-10";"08:59:30";"F";"106";"149";"164";"420";"0.091";"16.1";"0.451";"72";"238";"0.697"
"2023-03-10 09:00:01.067";"2023-03-10";"09:00:01";"F";"107";"151";"158";"625";"0.044";"11.6";"0.506";"72";"238";"0.697"
"2023-03-10 09:00:31.368";"2023-03-10";"09:00:31";"F";"108";"147";"150";"820";"0.020";"6.9";"0.587";"72";"238";"0.697"
